USING MAIN IMPL
Loaded DRONE_NAME=drone21
Loaded DRONE_COLOR=black
Loaded LOG_LEVEL=INFO
Loaded FLIGHT_IMPL=main
Loaded ROVER_IMPL=mock
Loaded CAMERA_IMPL=mock
Loaded COMM_IMPL=wifi
Loaded CAMERA_API_URL=http://192.168.1.119:8001/api/positions
Loaded ALG_MODE=cluster2
Loaded CLUSTER_HOSTFILE=/home/pi/HotDrone2/cluster_hosts
Loaded CLUSTER_NP=4
INITIALIZING COMM_IMPL: wifi
[drone21] 22:38:16 - INFO - WifiEspController initialized on 0.0.0.0:47000, leader=True, drone=drone21
[drone21] 22:38:16 - INFO - Custom message callback set
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:20 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - === Leader run_once call ===
GOT BOARD: 3qk3/8/8/8/8/8/PPPPPPPP/RNBQKBNR w - - 0 1
[drone21] 22:38:21 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:21 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:22 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:23 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:24 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:25 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - AM I LEADER? True
[drone21] 22:38:26 - INFO - === Leader run_once call ===
GOT BOARD: 3qk3/8/8/8/8/8/PPPPPPPP/RNBQKBNR w - - 0 1
[drone21] 22:38:27 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:27 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - AM I LEADER? True
[drone21] 22:38:28 - INFO - Our turn detected - checking leader status
[drone21] 22:38:29 - INFO - Leader drone21 is healthy
[drone21] 22:38:29 - INFO - AM I LEADER? True
[drone21] 22:38:29 - INFO - Our turn detected - checking leader status
[drone21] 22:38:30 - INFO - Leader drone21 is healthy
[drone21] 22:38:30 - INFO - AM I LEADER? True
[drone21] 22:38:30 - INFO - Our turn detected - checking leader status
[drone21] 22:38:31 - INFO - Leader drone21 is healthy
[drone21] 22:38:31 - INFO - AM I LEADER? True
[drone21] 22:38:31 - INFO - Our turn detected - checking leader status
[drone21] 22:38:32 - INFO - Leader drone21 is healthy
[drone21] 22:38:32 - INFO - AM I LEADER? True
[drone21] 22:38:32 - INFO - === Leader run_once call ===
GOT BOARD: 3qP3/8/8/8/8/8/PPPPPP1P/RNBQKBNR b - - 0 1
OUR TURN: black
Warning: Stockfish dev version detected, trying alternative initialization
Stockfish dev version initialized with UCI wrapper: /usr/games/stockfish
GOT MOVE: MoveDecision(uci='d8d5', from_cell='d8', to_cell='d5', score_cp=-2941, is_mate=False, reason='stockfish-engine', meta={'policy': 'stockfish', 'evaluation': {'type': 'cp', 'value': -2941}, 'top_moves': [{'Move': 'd8d7', 'Centipawn': 0}], 'depth': 20, 'skill_level': 20})
[drone21] 22:38:51 - INFO - MOVING d8->d5
[drone21] 22:38:51 - INFO - [WiFi] Broadcasting move start: d8->d5
BROADCASTING UNRELIABLE: {'type': 'move_start', 'move': 'd8->d5', 'from': 'drone21', 'timestamp': 1755380331.363873}
[drone21] 22:38:51 - INFO - [WiFi] Leader drone21 started move: d8->d5
[drone21] 22:38:51 - INFO - Executing piece move d8->d5 with drone
PIECE TYPE: queen
TARGET DRONE: drone15
[drone21] 22:38:51 - INFO - Piece queen on d8 -> drone drone15
[drone21] 22:38:51 - INFO - Checking if target drone drone15 is alive before sending command
[drone21] 22:38:52 - INFO - Leader sending chess move: d8->d5 to drone drone15
BROADCASTING RELIABLE: {'type': 'move', 'to': 'drone15', 'move': 'd8->d5'}
[drone21] 22:38:52 - INFO - [WiFi] Broadcasting CHESS MOVE (attempt 1/6): {'type': 'move', 'to': 'drone15', 'move': 'd8->d5', 'msg_id': 'c25c', 'from': 'drone21'}
[drone21] 22:38:52 - INFO - [WiFi] Received ACK c25c from drone15
[drone21] 22:38:52 - INFO - [WiFi] ACK received for msg_id: c25c
[drone21] 22:38:52 - INFO - Successfully sent move command to drone15
[drone21] 22:38:52 - INFO - Leader completed drone move: d8->d5
[drone21] 22:38:53 - INFO - [WiFi] Broadcasting move complete: d8->d5 (success=True)
BROADCASTING UNRELIABLE: {'type': 'move_complete', 'move': 'd8->d5', 'success': True, 'from': 'drone21', 'timestamp': 1755380333.0184932}
[drone21] 22:38:53 - INFO - [WiFi] Leader drone21 completed move: d8->d5
[drone21] 22:38:53 - INFO - AM I LEADER? True
[drone21] 22:38:53 - INFO - AM I LEADER? True
[drone21] 22:38:53 - INFO - AM I LEADER? True
[drone21] 22:38:53 - INFO - AM I LEADER? True
[drone21] 22:38:58 - INFO - AM I LEADER? True
[drone21] 22:38:58 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
[drone21] 22:38:58 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:38:58 - INFO - AM I LEADER? True
[drone21] 22:38:58 - INFO - AM I LEADER? True
[drone21] 22:39:01 - INFO - AM I LEADER? True
[drone21] 22:39:01 - INFO - AM I LEADER? True
[drone21] 22:39:01 - INFO - AM I LEADER? True
[drone21] 22:39:01 - INFO - AM I LEADER? True
[drone21] 22:39:02 - INFO - AM I LEADER? True
[drone21] 22:39:02 - INFO - AM I LEADER? True
[drone21] 22:39:03 - INFO - AM I LEADER? True
[drone21] 22:39:03 - INFO - AM I LEADER? True
[drone21] 22:39:03 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
[drone21] 22:39:03 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:39:03 - INFO - AM I LEADER? True
[drone21] 22:39:03 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:04 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:05 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:06 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:07 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - AM I LEADER? True
[drone21] 22:39:08 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
[drone21] 22:39:09 - INFO - Not our turn. Current turn is white, we are black. Waiting.
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:09 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:10 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:11 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:13 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - AM I LEADER? True
[drone21] 22:39:14 - INFO - === Leader run_once call ===
GOT BOARD: 4P3/8/8/3q4/8/8/PPPPPP1P/RNBQKBNR w - - 0 1
